,smoking_tr,obesity,foodenv_tr,gauss_exercise,noinsurance_tr,physicians_tr,pollution,diabetes,sunlight
0,2.2045490265320917,0.7633362419181674,-0.038838929201703405,-0.024337367264827037,0.03256966063472072,-0.011862239444614916,-0.044527445998340916,1.1344400757351027,0.03463322589844938
1,2.0437633542827176,0.7655946658866584,-0.038357631852541575,-0.023173285050751453,0.04827552356132472,-0.017118852582625244,-0.044666816547502826,1.2431097102218345,0.02661792000173715
2,2.0891343904130553,0.7352338196145723,-0.03996227362539236,-0.019650352461123857,0.03758490265246517,-0.022330550854897737,-0.04214759050836425,1.2010181161621052,0.024089986413002012
3,1.9774449527235651,0.7354988072900042,-0.04459355492536892,-0.021332865781245294,0.04489687752905753,-0.021225779885094352,-0.037713401140786786,1.3084766940970471,0.024731908294816737
4,1.875399082533825,0.7054818322565491,-0.036221989421596205,-0.027195735634063335,0.04019575592217941,-0.015823133696768472,-0.04466635768552689,1.101617120560857,0.025832716138554913
5,1.9718396527923328,0.8636982093963758,-0.042902645569540765,-0.019411590663619336,0.0530568931818056,-0.014348949149572703,-0.04427303456290126,0.9848923102183573,0.02779003556256347
6,2.2432980419072024,0.7216570381812121,-0.03979265553204408,-0.022179338859689143,0.04092541991264904,-0.003866783352792201,-0.040627405960939035,1.1790749349903746,0.03217033560135841
7,1.9318809332015323,0.5904732203233535,-0.04484810570275313,-0.029316131739797552,0.03737140437915353,-0.016010502119997657,-0.04363425851039078,1.4023661738546014,0.02418915291386629
8,2.21320900025652,0.7758125647370487,-0.04278474713984547,-0.02013937666899833,0.034661429787716774,-0.023260986856478746,-0.041473729737507944,0.9721541444429338,0.033659725273838294
9,2.1184953043492936,0.6877456809546373,-0.04271645040352214,-0.024309189548976852,0.040308066198450336,-0.00838673528202099,-0.04167852494888253,1.3835225594166591,0.032356096687891994
10,2.1174092795420645,0.6417069743760148,-0.0409025545913334,-0.029656073950069257,0.03729745019444456,-0.015335727244649556,-0.047069617100844084,1.0870277077338695,0.02578755491062164
11,2.235420583964024,0.6757241278973801,-0.038907727614027846,-0.031178733243738085,0.04237109469235811,-0.011688094476980458,-0.04581337859605749,1.0259000949704702,0.026842729620547776
12,2.2400345400551838,0.7583233157560663,-0.034727764427090205,-0.02438580855904678,0.03475383320244835,-0.015747518882105502,-0.0400891645057872,1.0120080346094256,0.027048230200775875
13,2.046258343708719,0.7785104613908496,-0.04285254882505664,-0.024105808493869577,0.03491734481120939,-0.020488430691308648,-0.037181099820584186,1.162502474203101,0.03258805560543138
14,2.1933643593988292,0.7848307997986661,-0.04069034781754434,-0.022887333749926488,0.02416043024286056,-0.016380796609038704,-0.040296802906648214,1.0956989797793641,0.032548893349759696
15,2.297124648131956,0.7905862348550592,-0.039727128481233734,-0.02116880512302953,0.0403356192784693,-0.011908444361869967,-0.04720326153879716,1.0666453713842465,0.027233002813134243
16,2.1386590899724314,0.8066664109527991,-0.03339305797372598,-0.01661336730262219,0.055815172509153035,-0.009879892345863025,-0.03778800966779766,1.2585073609653739,0.031962457871569164
17,2.1365322046038644,0.7368170598764898,-0.03854773379607662,-0.015222832651245641,0.042342018320452854,-0.0216846399358806,-0.04027239684212989,1.2461727922811516,0.02553986325087648
