,smoking_tr,obesity,foodenv_tr,gauss_exercise,noinsurance_tr,physicians_tr,pollution,diabetes,sunlight
0,2.2084673927877656,0.8445234647455506,-0.041048965491149954,-0.013899820699945014,0.04196035618084799,-0.024875060274819834,-0.03783961604324579,1.0976274414681721,0.029077000899128416
1,2.2084673927877656,0.8445234647455506,-0.041048965491149954,-0.013899820699945014,0.04196035618084799,-0.024875060274819834,-0.03783961604324579,1.0976274414681721,0.029077000899128416
2,2.3476391724757524,0.725665691654283,-0.04828026157740064,-0.01932890885222944,0.03378292372660254,-0.013961418197569263,-0.04485200609422585,1.2179536958023223,0.034146835601989854
3,2.205838588238898,0.7339152470291194,-0.046682343825816736,-0.025589440899519495,0.04528686924989619,-0.01301392899271083,-0.043163802071799116,1.1590651440486233,0.03189411132288587
4,2.3269437808868814,0.7281206680303846,-0.039348717005822445,-0.02933959147870889,0.028887227443362223,-0.01964941143970681,-0.0497262703611954,0.9203740893644554,0.031957903660405185
5,2.439778164442985,0.6593560756064978,-0.03830483763560498,-0.01465319372980902,0.048866380817394216,-0.024087467195627498,-0.04222234441899261,1.0543735445105225,0.02813665366587883
6,2.2740169409846356,0.8363558440200604,-0.04518071959157775,-0.02752526254176543,0.036125216579082034,-0.016079380407853186,-0.04394061047733716,0.9184993113652781,0.027435301551325914
7,2.2307765742188876,0.7329716507912163,-0.04074457724795711,-0.01870947247691765,0.04237608201438791,-0.029158044868867715,-0.04601008853493362,1.104168073471485,0.029107628523588752
8,2.250900446207161,0.6413895845652576,-0.04421513968431962,-0.035218160830620696,0.058392018040381716,-0.01249230568155772,-0.04459333097924881,1.2373507718948429,0.018265930202887002
9,2.3804462432156157,0.8330562437689271,-0.03170087967874987,-0.02111115784304891,0.05115410608400713,-0.010368056112120154,-0.04099859610573197,1.1773485369455081,0.04062310275673886
10,2.23896777530998,0.899696157463121,-0.037796440169272603,-0.01568140872633127,0.030422527798627648,-0.021634984143731897,-0.041902996153160114,1.1395806453051143,0.036833631861436546
11,2.2523499205608486,0.8045173262861544,-0.033815646011880585,-0.024361447052610785,0.03956401292277426,-0.021676774423551298,-0.04527654230495839,0.9842006709709701,0.03451621509636076
12,2.1811213428639107,0.9232099168700749,-0.043072795795732484,-0.01826659827625745,0.05162683699231449,-0.014389901760855917,-0.046168779726223866,0.8402516662955453,0.032774499513989
13,2.3409727320841887,0.7691779329824353,-0.044305551144174136,-0.018652813262448102,0.03654353503227061,-0.016580538031314637,-0.0418843855643949,1.0991471503230068,0.037231093619054474
14,2.6460437479451193,0.7948590019120847,-0.038433821865537024,-0.026349772463849595,0.03394213475045058,-0.013581872919974498,-0.04335195657293103,0.7578124627655904,0.036865063566457384
15,2.205838588238898,0.7339152470291194,-0.046682343825816736,-0.025589440899519495,0.04528686924989619,-0.01301392899271083,-0.043163802071799116,1.1590651440486233,0.03189411132288587
16,2.2652051294432516,0.7572196832023509,-0.039706114030763524,-0.031492588839029084,0.020117866295612526,-0.014421889949544235,-0.04319622766062562,1.053921126459309,0.03706135470267947
17,2.1457258841030873,0.8172915872317223,-0.04209861907469604,-0.02023309653575379,0.05534263458203887,-0.0121304288761332,-0.046519911198956786,1.1924674917187552,0.03098316024552321
18,2.441401240340872,0.6837330982788774,-0.03823630446632197,-0.03197569880531838,0.03958781251981623,-0.010884465685066864,-0.04724838361193365,0.9233468717885199,0.031312662921592904
19,2.272999746069916,0.7948701884141035,-0.03766545052851566,-0.02950831352207152,0.045048222130426606,-0.01053028357480099,-0.03961749079809891,1.1195899892651093,0.02960967493182473
20,2.1196820122853666,0.8566946957786781,-0.04694857861965532,-0.014627764665424854,0.02917651899586339,-0.022805016030901456,-0.04576539415096113,1.1272306157813825,0.03450913599311619
21,2.23896777530998,0.899696157463121,-0.037796440169272603,-0.01568140872633127,0.030422527798627648,-0.021634984143731897,-0.041902996153160114,1.1395806453051143,0.036833631861436546
22,2.1318093999796237,0.7376525742995441,-0.04039787593835493,-0.020195392762112706,0.035545759529544224,-0.010004800562135019,-0.0427870987658542,1.3337238206700543,0.03007605104868124
23,2.092506207137262,0.8208090553709092,-0.04053699004307843,-0.02093083357648949,0.030023943865585566,-0.02177487290505592,-0.034953529425366114,1.1240303715588391,0.03347240333522699
24,2.3679580789056294,0.6838513312769637,-0.045800118529831436,-0.028509812858070856,0.04604544657725464,-0.013720244820016313,-0.048759042190317736,0.9708324279308128,0.025725518180656284
25,2.2533084458748425,0.7695010494211388,-0.03958265251649861,-0.027281155991791116,0.04204109163977045,-0.003800265870469759,-0.04483901408448704,1.197742977100242,0.03278530404954552
26,2.5596286673001933,0.8353908604132073,-0.04074752216386904,-0.029858815467891226,0.04529069548044328,-0.012710644858618895,-0.04666107428169864,0.5817474548375551,0.0352240272213866
27,1.9570591840004823,0.5804487024734704,-0.0486734012390757,-0.029344439797045645,0.038873579582961275,-0.021381945354831945,-0.04333178884442583,1.2446977414392897,0.02183306383128153
28,2.3881418630664664,0.6287250935369167,-0.03312736232096122,-0.018239406092538733,0.04357335468062062,-0.01846271082309796,-0.04116956601768757,1.2284705060347536,0.026704353863189305
29,2.3476391724757524,0.725665691654283,-0.04828026157740064,-0.01932890885222944,0.03378292372660254,-0.013961418197569263,-0.04485200609422585,1.2179536958023223,0.034146835601989854
30,2.4243488230739363,0.7710281715541804,-0.04556010752524982,-0.020047914546905934,0.03742651077278549,-0.014157371121815077,-0.04537468490025248,0.9164313243034237,0.036024231185785974
31,2.406012506379888,0.7567873184021839,-0.03980945035008532,-0.021142756327716693,0.06157389658568126,-0.0191685724094571,-0.04547259530323076,0.9281409161872417,0.030847925031395072
32,2.404133842689412,0.8177629464213606,-0.03502044128046931,-0.023503022478571733,0.037433838060385215,-0.0030792406451459727,-0.046292380408958736,1.126336749243653,0.040767540839207535
33,2.4011991951993936,0.663934361033689,-0.039855115085984896,-0.03557703583998067,0.028893301821181154,-0.012726089423429832,-0.04214924187978854,1.0169914501154447,0.02922388017091795
34,2.1789337982713746,0.6202401110058859,-0.03884482350493792,-0.030817429756284872,0.021554341473627725,-0.01443572098264982,-0.04946189365163822,1.3685859646322462,0.02654719354162883
35,2.3466842246334734,0.7303728172511526,-0.03940648664725466,-0.016485171723996328,0.051639147204959525,-0.023495135929575195,-0.04692678083612765,0.9447587120093344,0.02901318402940398
36,2.197762098078001,0.8292985031033991,-0.03423941629790844,-0.02178035231441425,0.05711295481435536,-0.017800404575326112,-0.042791019281843014,1.0454004646031003,0.032328931995976126
37,2.155337106828156,0.7919724871772327,-0.03513033738265751,-0.016113939284479465,0.03533090155359653,-0.02687978486817147,-0.04522467088781271,1.165207828067611,0.033504294340232596
